INSERT INTO songs (title, duration, artist_id, genre_id, album_id, streams) VALUES ('prettyMoccasin', 74474, 1, 145, 1, 15404);
INSERT INTO songs (title, duration, artist_id, genre_id, album_id, streams) VALUES ('itsMistyRose', 236298, 384, 68, 794, 27918);
INSERT INTO songs (title, duration, artist_id, genre_id, album_id, streams) VALUES ('MediumTurquoise', 280858, 384, 68, 794, 54850);
INSERT INTO songs (title, duration, artist_id, genre_id, album_id, streams) VALUES ('PaleVioletRed', 308226, 385, 157, 795, 41240);
INSERT INTO songs (title, duration, artist_id, genre_id, album_id, streams) VALUES ('everyoneLime', 437863, 385, 157, 795, 64422);
INSERT INTO songs (title, duration, artist_id, genre_id, album_id, streams) VALUES ('todayDarkGreen', 195637, 385, 157, 795, 190439);
INSERT INTO songs (title, duration, artist_id, genre_id, album_id, streams) VALUES ('carryWhite', 61166, 385, 157, 795, 68199);
INSERT INTO songs (title, duration, artist_id, genre_id, album_id, streams) VALUES ('SpringGreennothing', 110189, 385, 157, 796, 210557);
INSERT INTO songs (title, duration, artist_id, genre_id, album_id, streams) VALUES ('LightGoldenRodYellow', 200026, 385, 157, 796, 368420);
INSERT INTO songs (title, duration, artist_id, genre_id, album_id, streams) VALUES ('sureOrchidhis', 353745, 385, 157, 796, 170081);
INSERT INTO songs (title, duration, artist_id, genre_id, album_id, streams) VALUES ('LimeGreenopportunity', 370840, 385, 157, 796, 799094);
INSERT INTO songs (title, duration, artist_id, genre_id, album_id, streams) VALUES ('Linen', 185498, 385, 157, 796, 782406);
INSERT INTO songs (title, duration, artist_id, genre_id, album_id, streams) VALUES ('DarkSeaGreenhowever', 437332, 385, 157, 796, 233272);
INSERT INTO songs (title, duration, artist_id, genre_id, album_id, streams) VALUES ('whyPaleGreen', 429272, 385, 157, 796, 620012);
INSERT INTO songs (title, duration, artist_id, genre_id, album_id, streams) VALUES ('MistyRoseback', 393545, 385, 157, 796, 41117);
INSERT INTO songs (title, duration, artist_id, genre_id, album_id, streams) VALUES ('itemMediumSlateBlue', 459159, 386, 139, 797, 294746);
INSERT INTO songs (title, duration, artist_id, genre_id, album_id, streams) VALUES ('letSandyBrownwish', 516953, 386, 139, 797, 904393);
INSERT INTO songs (title, duration, artist_id, genre_id, album_id, streams) VALUES ('policyHoneyDewtonight', 508480, 386, 139, 797, 97319);
INSERT INTO songs (title, duration, artist_id, genre_id, album_id, streams) VALUES ('AliceBluealso', 404227, 386, 139, 797, 169254);
INSERT INTO songs (title, duration, artist_id, genre_id, album_id, streams) VALUES ('LightCoralartist', 446060, 386, 139, 798, 735971);
INSERT INTO songs (title, duration, artist_id, genre_id, album_id, streams) VALUES ('individualRosyBrownfactor', 354949, 386, 139, 798, 328797);
INSERT INTO songs (title, duration, artist_id, genre_id, album_id, streams) VALUES ('Orchid', 468064, 386, 139, 798, 284475);
INSERT INTO songs (title, duration, artist_id, genre_id, album_id, streams) VALUES ('wellCrimson', 182264, 386, 139, 798, 462328);
INSERT INTO songs (title, duration, artist_id, genre_id, album_id, streams) VALUES ('ofCoralstep', 293830, 387, 85, 799, 973529);
INSERT INTO songs (title, duration, artist_id, genre_id, album_id, streams) VALUES ('activityMintCreamprice', 413824, 387, 85, 799, 634255);
INSERT INTO songs (title, duration, artist_id, genre_id, album_id, streams) VALUES ('scientistMidnightBluekey', 138680, 387, 85, 799, 601186);
INSERT INTO songs (title, duration, artist_id, genre_id, album_id, streams) VALUES ('Aquaevidence', 503918, 387, 85, 800, 590572);
INSERT INTO songs (title, duration, artist_id, genre_id, album_id, streams) VALUES ('Green', 95684, 387, 85, 800, 937640);
INSERT INTO songs (title, duration, artist_id, genre_id, album_id, streams) VALUES ('bagDarkSeaGreenground', 520775, 387, 85, 800, 201848);
INSERT INTO songs (title, duration, artist_id, genre_id, album_id, streams) VALUES ('southernLightPink', 387910, 387, 85, 800, 197603);
INSERT INTO songs (title, duration, artist_id, genre_id, album_id, streams) VALUES ('LightSteelBlueoffer', 421075, 387, 85, 800, 780814);
INSERT INTO songs (title, duration, artist_id, genre_id, album_id, streams) VALUES ('DarkTurquoise', 550402, 388, 119, 801, 794496);
INSERT INTO songs (title, duration, artist_id, genre_id, album_id, streams) VALUES ('worldLightSteelBlue', 591389, 388, 119, 801, 228042);
INSERT INTO songs (title, duration, artist_id, genre_id, album_id, streams) VALUES ('FloralWhitedesign', 364909, 388, 119, 801, 702970);
INSERT INTO songs (title, duration, artist_id, genre_id, album_id, streams) VALUES ('LightSlateGraything', 210555, 388, 119, 801, 585782);
INSERT INTO songs (title, duration, artist_id, genre_id, album_id, streams) VALUES ('flyMintCream', 451062, 388, 119, 802, 706362);
INSERT INTO songs (title, duration, artist_id, genre_id, album_id, streams) VALUES ('untilWhiteSmokebefore', 254408, 388, 119, 802, 290771);
INSERT INTO songs (title, duration, artist_id, genre_id, album_id, streams) VALUES ('DarkViolet', 335464, 388, 119, 802, 583056);
INSERT INTO songs (title, duration, artist_id, genre_id, album_id, streams) VALUES ('PowderBlue', 210027, 388, 119, 802, 975205);
INSERT INTO songs (title, duration, artist_id, genre_id, album_id, streams) VALUES ('fromBlueVioletspecial', 301999, 388, 119, 802, 514452);
INSERT INTO songs (title, duration, artist_id, genre_id, album_id, streams) VALUES ('Ivory', 456256, 388, 119, 803, 396927);
INSERT INTO songs (title, duration, artist_id, genre_id, album_id, streams) VALUES ('Orchidtrial', 207603, 388, 119, 803, 57304);
INSERT INTO songs (title, duration, artist_id, genre_id, album_id, streams) VALUES ('Salmon', 219480, 388, 119, 803, 717119);
INSERT INTO songs (title, duration, artist_id, genre_id, album_id, streams) VALUES ('LavenderBlushworker', 114239, 388, 119, 803, 196476);
INSERT INTO songs (title, duration, artist_id, genre_id, album_id, streams) VALUES ('PaleTurquoiseseek', 585250, 388, 119, 803, 616517);
INSERT INTO songs (title, duration, artist_id, genre_id, album_id, streams) VALUES ('LightSeaGreen', 358641, 389, 4, 804, 372940);
INSERT INTO songs (title, duration, artist_id, genre_id, album_id, streams) VALUES ('sceneMediumSlateBluebudget', 377107, 389, 4, 804, 148749);
INSERT INTO songs (title, duration, artist_id, genre_id, album_id, streams) VALUES ('seatDarkOrange', 522669, 389, 4, 804, 885050);
INSERT INTO songs (title, duration, artist_id, genre_id, album_id, streams) VALUES ('alonePeruprogram', 415961, 389, 4, 804, 605921);
INSERT INTO songs (title, duration, artist_id, genre_id, album_id, streams) VALUES ('SandyBrownnor', 205271, 389, 4, 804, 639820);
INSERT INTO songs (title, duration, artist_id, genre_id, album_id, streams) VALUES ('SkyBlue', 148216, 390, 36, 805, 34210);
INSERT INTO songs (title, duration, artist_id, genre_id, album_id, streams) VALUES ('strategySlateGrayissue', 134127, 390, 36, 805, 797151);
INSERT INTO songs (title, duration, artist_id, genre_id, album_id, streams) VALUES ('studyOrchid', 326164, 390, 36, 805, 428261);
INSERT INTO songs (title, duration, artist_id, genre_id, album_id, streams) VALUES ('thingOliveDrab', 481025, 390, 36, 805, 462731);
INSERT INTO songs (title, duration, artist_id, genre_id, album_id, streams) VALUES ('RosyBrownpart', 336934, 390, 36, 806, 611107);
INSERT INTO songs (title, duration, artist_id, genre_id, album_id, streams) VALUES ('manCoral', 419212, 390, 36, 806, 615342);
INSERT INTO songs (title, duration, artist_id, genre_id, album_id, streams) VALUES ('largeMediumTurquoiseboard', 431774, 390, 36, 806, 231880);
INSERT INTO songs (title, duration, artist_id, genre_id, album_id, streams) VALUES ('SeaGreenopen', 166999, 390, 36, 807, 275871);
INSERT INTO songs (title, duration, artist_id, genre_id, album_id, streams) VALUES ('PaleTurquoiseeffort', 369707, 390, 36, 807, 5560);
INSERT INTO songs (title, duration, artist_id, genre_id, album_id, streams) VALUES ('materialSandyBrown', 144029, 390, 36, 807, 297872);
INSERT INTO songs (title, duration, artist_id, genre_id, album_id, streams) VALUES ('Crimson', 361442, 390, 36, 807, 169059);
INSERT INTO songs (title, duration, artist_id, genre_id, album_id, streams) VALUES ('Navy', 214574, 391, 131, 808, 588216);
INSERT INTO songs (title, duration, artist_id, genre_id, album_id, streams) VALUES ('LightSeaGreenphysical', 288037, 391, 131, 808, 507990);
INSERT INTO songs (title, duration, artist_id, genre_id, album_id, streams) VALUES ('Peru', 169689, 391, 131, 808, 603467);
INSERT INTO songs (title, duration, artist_id, genre_id, album_id, streams) VALUES ('PaleGoldenRod', 362130, 392, 91, 809, 866705);
INSERT INTO songs (title, duration, artist_id, genre_id, album_id, streams) VALUES ('DarkSlateBlue', 240892, 392, 91, 809, 581020);
INSERT INTO songs (title, duration, artist_id, genre_id, album_id, streams) VALUES ('clearDodgerBluearm', 364485, 392, 91, 809, 260785);
INSERT INTO songs (title, duration, artist_id, genre_id, album_id, streams) VALUES ('Gainsboroscientist', 309704, 392, 91, 809, 358007);
INSERT INTO songs (title, duration, artist_id, genre_id, album_id, streams) VALUES ('amongDarkViolettalk', 531629, 392, 91, 809, 639495);
INSERT INTO songs (title, duration, artist_id, genre_id, album_id, streams) VALUES ('Cyan', 130440, 393, 42, 810, 852724);
INSERT INTO songs (title, duration, artist_id, genre_id, album_id, streams) VALUES ('dropHoneyDewfact', 127745, 393, 42, 810, 16499);
INSERT INTO songs (title, duration, artist_id, genre_id, album_id, streams) VALUES ('Crimsonenjoy', 400032, 393, 42, 810, 321675);
INSERT INTO songs (title, duration, artist_id, genre_id, album_id, streams) VALUES ('carryDarkOliveGreen', 530166, 393, 42, 811, 875770);
INSERT INTO songs (title, duration, artist_id, genre_id, album_id, streams) VALUES ('speechLawnGreen', 131254, 393, 42, 811, 327773);
INSERT INTO songs (title, duration, artist_id, genre_id, album_id, streams) VALUES ('norIndianRed', 274927, 393, 42, 811, 392516);
INSERT INTO songs (title, duration, artist_id, genre_id, album_id, streams) VALUES ('DarkCyanwhat', 250839, 393, 42, 811, 815006);
INSERT INTO songs (title, duration, artist_id, genre_id, album_id, streams) VALUES ('needGray', 551462, 393, 42, 811, 115908);
INSERT INTO songs (title, duration, artist_id, genre_id, album_id, streams) VALUES ('myselfMintCream', 210704, 393, 42, 812, 487336);
INSERT INTO songs (title, duration, artist_id, genre_id, album_id, streams) VALUES ('Goldmodel', 443476, 393, 42, 812, 590554);
INSERT INTO songs (title, duration, artist_id, genre_id, album_id, streams) VALUES ('voteLightSeaGreeninternational', 166052, 393, 42, 812, 332833);
INSERT INTO songs (title, duration, artist_id, genre_id, album_id, streams) VALUES ('wantMintCream', 102053, 394, 48, 813, 239773);
INSERT INTO songs (title, duration, artist_id, genre_id, album_id, streams) VALUES ('tenLightGrayend', 507845, 394, 48, 813, 991906);
INSERT INTO songs (title, duration, artist_id, genre_id, album_id, streams) VALUES ('sellCoral', 542676, 394, 48, 813, 705985);
INSERT INTO songs (title, duration, artist_id, genre_id, album_id, streams) VALUES ('billionBeigeaudience', 85311, 394, 48, 814, 778615);
INSERT INTO songs (title, duration, artist_id, genre_id, album_id, streams) VALUES ('DarkMagenta', 173451, 394, 48, 814, 125435);
INSERT INTO songs (title, duration, artist_id, genre_id, album_id, streams) VALUES ('CadetBlue', 523294, 394, 48, 814, 629725);
INSERT INTO songs (title, duration, artist_id, genre_id, album_id, streams) VALUES ('DarkSalmon', 123259, 394, 48, 815, 492101);
INSERT INTO songs (title, duration, artist_id, genre_id, album_id, streams) VALUES ('bloodPapayaWhipable', 385882, 394, 48, 815, 325578);
INSERT INTO songs (title, duration, artist_id, genre_id, album_id, streams) VALUES ('beginPapayaWhipfinancial', 356060, 394, 48, 815, 239835);
INSERT INTO songs (title, duration, artist_id, genre_id, album_id, streams) VALUES ('aboutYellowGreenpast', 294881, 394, 48, 815, 36298);
INSERT INTO songs (title, duration, artist_id, genre_id, album_id, streams) VALUES ('healthMediumBlue', 410284, 394, 48, 815, 405732);
INSERT INTO songs (title, duration, artist_id, genre_id, album_id, streams) VALUES ('threatLightGray', 231539, 394, 48, 815, 769090);
INSERT INTO songs (title, duration, artist_id, genre_id, album_id, streams) VALUES ('Orchid', 417285, 394, 48, 815, 125550);
INSERT INTO songs (title, duration, artist_id, genre_id, album_id, streams) VALUES ('AntiqueWhite', 449922, 394, 48, 815, 419326);
INSERT INTO songs (title, duration, artist_id, genre_id, album_id, streams) VALUES ('purposeSteelBluecollege', 132980, 395, 144, 816, 509745);
INSERT INTO songs (title, duration, artist_id, genre_id, album_id, streams) VALUES ('Tanconcern', 156532, 395, 144, 816, 876067);
INSERT INTO songs (title, duration, artist_id, genre_id, album_id, streams) VALUES ('Linenpolice', 371338, 395, 144, 816, 531840);
INSERT INTO songs (title, duration, artist_id, genre_id, album_id, streams) VALUES ('Tomatoelse', 124282, 395, 144, 817, 172429);
INSERT INTO songs (title, duration, artist_id, genre_id, album_id, streams) VALUES ('DarkOliveGreenvarious', 553628, 395, 144, 817, 69181);
INSERT INTO songs (title, duration, artist_id, genre_id, album_id, streams) VALUES ('LightSeaGreen', 560693, 395, 144, 817, 99672);
INSERT INTO songs (title, duration, artist_id, genre_id, album_id, streams) VALUES ('Cyan', 225287, 395, 144, 817, 786549);
INSERT INTO songs (title, duration, artist_id, genre_id, album_id, streams) VALUES ('wordWheat', 113654, 395, 144, 817, 277860);
INSERT INTO songs (title, duration, artist_id, genre_id, album_id, streams) VALUES ('Olive', 255913, 395, 144, 817, 633792);
INSERT INTO songs (title, duration, artist_id, genre_id, album_id, streams) VALUES ('askDarkSlateGraywhom', 102859, 395, 144, 817, 954250);
INSERT INTO songs (title, duration, artist_id, genre_id, album_id, streams) VALUES ('yearPaleTurquoise', 557341, 395, 144, 817, 933979);
INSERT INTO songs (title, duration, artist_id, genre_id, album_id, streams) VALUES ('DimGraygame', 325807, 396, 171, 818, 358413);
INSERT INTO songs (title, duration, artist_id, genre_id, album_id, streams) VALUES ('LightYellow', 461464, 396, 171, 818, 669333);
INSERT INTO songs (title, duration, artist_id, genre_id, album_id, streams) VALUES ('herselfBrown', 597917, 396, 171, 818, 429049);
INSERT INTO songs (title, duration, artist_id, genre_id, album_id, streams) VALUES ('MediumAquaMarinepresent', 160718, 396, 171, 819, 856554);
INSERT INTO songs (title, duration, artist_id, genre_id, album_id, streams) VALUES ('betterPaleGreenwife', 185234, 396, 171, 819, 309899);
INSERT INTO songs (title, duration, artist_id, genre_id, album_id, streams) VALUES ('Magenta', 554567, 396, 171, 819, 4816);
INSERT INTO songs (title, duration, artist_id, genre_id, album_id, streams) VALUES ('Pink', 300188, 396, 171, 819, 937246);
INSERT INTO songs (title, duration, artist_id, genre_id, album_id, streams) VALUES ('DarkOrange', 98083, 396, 171, 820, 690362);
INSERT INTO songs (title, duration, artist_id, genre_id, album_id, streams) VALUES ('sinceBeigerisk', 72363, 396, 171, 820, 311419);
INSERT INTO songs (title, duration, artist_id, genre_id, album_id, streams) VALUES ('Pinkperform', 187036, 396, 171, 820, 539470);
INSERT INTO songs (title, duration, artist_id, genre_id, album_id, streams) VALUES ('Linen', 579660, 396, 171, 820, 603557);
INSERT INTO songs (title, duration, artist_id, genre_id, album_id, streams) VALUES ('Thistledaughter', 468533, 396, 171, 820, 573431);
INSERT INTO songs (title, duration, artist_id, genre_id, album_id, streams) VALUES ('LemonChiffonwork', 113713, 397, 73, 821, 719450);
INSERT INTO songs (title, duration, artist_id, genre_id, album_id, streams) VALUES ('billionDarkCyanmillion', 309639, 397, 73, 821, 729895);
INSERT INTO songs (title, duration, artist_id, genre_id, album_id, streams) VALUES ('showPeachPuff', 115965, 397, 73, 821, 268083);
INSERT INTO songs (title, duration, artist_id, genre_id, album_id, streams) VALUES ('OldLaceglass', 482632, 397, 73, 821, 216452);
INSERT INTO songs (title, duration, artist_id, genre_id, album_id, streams) VALUES ('usPowderBluewhile', 172259, 397, 73, 821, 400474);
INSERT INTO songs (title, duration, artist_id, genre_id, album_id, streams) VALUES ('Silver', 88983, 397, 73, 821, 55060);
INSERT INTO songs (title, duration, artist_id, genre_id, album_id, streams) VALUES ('Yellowless', 435729, 397, 73, 821, 482297);
INSERT INTO songs (title, duration, artist_id, genre_id, album_id, streams) VALUES ('Azuretrue', 201388, 397, 73, 821, 315728);
INSERT INTO songs (title, duration, artist_id, genre_id, album_id, streams) VALUES ('Plum', 151841, 398, 110, 822, 615609);
INSERT INTO songs (title, duration, artist_id, genre_id, album_id, streams) VALUES ('SteelBlue', 112611, 398, 110, 822, 246342);
INSERT INTO songs (title, duration, artist_id, genre_id, album_id, streams) VALUES ('GoldenRodthank', 542335, 398, 110, 822, 74495);
INSERT INTO songs (title, duration, artist_id, genre_id, album_id, streams) VALUES ('Salmoncentury', 156142, 398, 110, 822, 402306);
INSERT INTO songs (title, duration, artist_id, genre_id, album_id, streams) VALUES ('Snowalong', 176169, 399, 26, 823, 996906);
INSERT INTO songs (title, duration, artist_id, genre_id, album_id, streams) VALUES ('richGoldenRod', 566285, 399, 26, 823, 969904);
INSERT INTO songs (title, duration, artist_id, genre_id, album_id, streams) VALUES ('agentBeige', 380045, 399, 26, 823, 565795);
INSERT INTO songs (title, duration, artist_id, genre_id, album_id, streams) VALUES ('populationLightSeaGreenwalk', 230465, 399, 26, 823, 515404);
INSERT INTO songs (title, duration, artist_id, genre_id, album_id, streams) VALUES ('clearDarkSlateGrayred', 162800, 399, 26, 823, 436341);
INSERT INTO songs (title, duration, artist_id, genre_id, album_id, streams) VALUES ('Beigepolicy', 544352, 399, 26, 824, 194077);
INSERT INTO songs (title, duration, artist_id, genre_id, album_id, streams) VALUES ('LimeGreensave', 371304, 399, 26, 824, 121652);
INSERT INTO songs (title, duration, artist_id, genre_id, album_id, streams) VALUES ('teachOliveDrab', 149398, 399, 26, 824, 530762);
INSERT INTO songs (title, duration, artist_id, genre_id, album_id, streams) VALUES ('DarkGoldenRod', 509076, 399, 26, 824, 333240);
INSERT INTO songs (title, duration, artist_id, genre_id, album_id, streams) VALUES ('Salmon', 135071, 399, 26, 824, 905711);
INSERT INTO songs (title, duration, artist_id, genre_id, album_id, streams) VALUES ('MediumSlateBlue', 223257, 399, 26, 825, 42678);
INSERT INTO songs (title, duration, artist_id, genre_id, album_id, streams) VALUES ('MintCreamlater', 425790, 399, 26, 825, 428683);
INSERT INTO songs (title, duration, artist_id, genre_id, album_id, streams) VALUES ('fillLightCoral', 340668, 399, 26, 825, 274074);
INSERT INTO songs (title, duration, artist_id, genre_id, album_id, streams) VALUES ('CadetBlue', 494329, 399, 26, 825, 570488);
INSERT INTO songs (title, duration, artist_id, genre_id, album_id, streams) VALUES ('momentAntiqueWhite', 119980, 400, 113, 826, 360354);
INSERT INTO songs (title, duration, artist_id, genre_id, album_id, streams) VALUES ('Maroontype', 144703, 400, 113, 826, 714760);
INSERT INTO songs (title, duration, artist_id, genre_id, album_id, streams) VALUES ('Linen', 539147, 400, 113, 826, 807294);
INSERT INTO songs (title, duration, artist_id, genre_id, album_id, streams) VALUES ('coverForestGreenanything', 361895, 400, 113, 826, 207704);
INSERT INTO songs (title, duration, artist_id, genre_id, album_id, streams) VALUES ('pieceDarkTurquoise', 537673, 400, 113, 826, 640359);
INSERT INTO songs (title, duration, artist_id, genre_id, album_id, streams) VALUES ('bigGolduntil', 222148, 400, 113, 826, 541048);
INSERT INTO songs (title, duration, artist_id, genre_id, album_id, streams) VALUES ('Moccasin', 104267, 400, 113, 826, 668877);
INSERT INTO songs (title, duration, artist_id, genre_id, album_id, streams) VALUES ('hotRosyBrownjoin', 599983, 400, 113, 826, 115862);
INSERT INTO songs (title, duration, artist_id, genre_id, album_id, streams) VALUES ('Aquamarineraise', 532655, 400, 113, 827, 218812);
INSERT INTO songs (title, duration, artist_id, genre_id, album_id, streams) VALUES ('theyBurlyWood', 389833, 400, 113, 827, 357131);
INSERT INTO songs (title, duration, artist_id, genre_id, album_id, streams) VALUES ('planLightSlateGrayagreement', 201235, 400, 113, 827, 3760);
INSERT INTO songs (title, duration, artist_id, genre_id, album_id, streams) VALUES ('startWheat', 518220, 400, 113, 827, 60099);
INSERT INTO songs (title, duration, artist_id, genre_id, album_id, streams) VALUES ('Lineninstitution', 553121, 400, 113, 827, 353699);
INSERT INTO songs (title, duration, artist_id, genre_id, album_id, streams) VALUES ('PapayaWhippass', 566246, 400, 113, 827, 166901);
INSERT INTO songs (title, duration, artist_id, genre_id, album_id, streams) VALUES ('PeachPuffsomething', 544581, 400, 113, 827, 805152);
INSERT INTO songs (title, duration, artist_id, genre_id, album_id, streams) VALUES ('beautifulMagenta', 454917, 400, 113, 827, 902547);
INSERT INTO songs (title, duration, artist_id, genre_id, album_id, streams) VALUES ('Goldwife', 499191, 401, 99, 828, 425547);
INSERT INTO songs (title, duration, artist_id, genre_id, album_id, streams) VALUES ('Bisque', 172010, 401, 99, 828, 928723);
INSERT INTO songs (title, duration, artist_id, genre_id, album_id, streams) VALUES ('whomLavender', 306571, 401, 99, 828, 120694);
INSERT INTO songs (title, duration, artist_id, genre_id, album_id, streams) VALUES ('MediumSeaGreenfinish', 203521, 401, 99, 828, 110377);
INSERT INTO songs (title, duration, artist_id, genre_id, album_id, streams) VALUES ('situationMediumSpringGreen', 509446, 401, 99, 828, 655707);
INSERT INTO songs (title, duration, artist_id, genre_id, album_id, streams) VALUES ('edgeMediumTurquoiseeveryone', 120537, 401, 99, 829, 932521);
INSERT INTO songs (title, duration, artist_id, genre_id, album_id, streams) VALUES ('methodSteelBlue', 315908, 401, 99, 829, 730075);
INSERT INTO songs (title, duration, artist_id, genre_id, album_id, streams) VALUES ('fearOlivecouple', 394795, 401, 99, 829, 864588);
INSERT INTO songs (title, duration, artist_id, genre_id, album_id, streams) VALUES ('wifePeachPuffnorth', 300560, 401, 99, 829, 421164);
INSERT INTO songs (title, duration, artist_id, genre_id, album_id, streams) VALUES ('IndianRed', 158848, 401, 99, 829, 569939);
INSERT INTO songs (title, duration, artist_id, genre_id, album_id, streams) VALUES ('askMediumSlateBluepeace', 293109, 401, 99, 829, 324923);
INSERT INTO songs (title, duration, artist_id, genre_id, album_id, streams) VALUES ('arriveSnow', 121069, 401, 99, 829, 163530);
INSERT INTO songs (title, duration, artist_id, genre_id, album_id, streams) VALUES ('springCyansoldier', 216555, 401, 99, 829, 685693);
INSERT INTO songs (title, duration, artist_id, genre_id, album_id, streams) VALUES ('bothFireBrickcar', 496744, 401, 99, 830, 905664);
INSERT INTO songs (title, duration, artist_id, genre_id, album_id, streams) VALUES ('NavajoWhite', 167929, 401, 99, 830, 239998);
INSERT INTO songs (title, duration, artist_id, genre_id, album_id, streams) VALUES ('Wheatquality', 77404, 401, 99, 830, 522383);
INSERT INTO songs (title, duration, artist_id, genre_id, album_id, streams) VALUES ('maybeAqua', 83906, 401, 99, 830, 886536);
INSERT INTO songs (title, duration, artist_id, genre_id, album_id, streams) VALUES ('becomePaleGoldenRodfield', 568138, 401, 99, 830, 738025);
INSERT INTO songs (title, duration, artist_id, genre_id, album_id, streams) VALUES ('HoneyDewgarden', 454842, 402, 176, 831, 710532);
INSERT INTO songs (title, duration, artist_id, genre_id, album_id, streams) VALUES ('Green', 327602, 402, 176, 831, 402573);
INSERT INTO songs (title, duration, artist_id, genre_id, album_id, streams) VALUES ('RosyBrown', 381044, 402, 176, 831, 79086);
INSERT INTO songs (title, duration, artist_id, genre_id, album_id, streams) VALUES ('AliceBluepositive', 544250, 402, 176, 832, 831881);
INSERT INTO songs (title, duration, artist_id, genre_id, album_id, streams) VALUES ('seriousLightYellow', 437113, 402, 176, 832, 645020);
INSERT INTO songs (title, duration, artist_id, genre_id, album_id, streams) VALUES ('SandyBrownspring', 462514, 402, 176, 832, 809080);
INSERT INTO songs (title, duration, artist_id, genre_id, album_id, streams) VALUES ('SaddleBrownplayer', 449630, 402, 176, 832, 136979);
INSERT INTO songs (title, duration, artist_id, genre_id, album_id, streams) VALUES ('LightGreen', 373809, 402, 176, 833, 371821);
INSERT INTO songs (title, duration, artist_id, genre_id, album_id, streams) VALUES ('DimGrayorder', 112958, 402, 176, 833, 74337);
INSERT INTO songs (title, duration, artist_id, genre_id, album_id, streams) VALUES ('DarkVioletsite', 120440, 402, 176, 833, 823000);
INSERT INTO songs (title, duration, artist_id, genre_id, album_id, streams) VALUES ('growthSteelBluesomeone', 292180, 402, 176, 833, 239807);
INSERT INTO songs (title, duration, artist_id, genre_id, album_id, streams) VALUES ('pullSaddleBrown', 499759, 402, 176, 833, 505481);
INSERT INTO songs (title, duration, artist_id, genre_id, album_id, streams) VALUES ('winLightSkyBlue', 290988, 402, 176, 833, 634662);
INSERT INTO songs (title, duration, artist_id, genre_id, album_id, streams) VALUES ('DarkSalmonmovement', 344367, 402, 176, 833, 411571);
INSERT INTO songs (title, duration, artist_id, genre_id, album_id, streams) VALUES ('Marooneveryone', 372944, 402, 176, 833, 385903);
INSERT INTO songs (title, duration, artist_id, genre_id, album_id, streams) VALUES ('productionBisque', 421073, 403, 56, 834, 766623);
INSERT INTO songs (title, duration, artist_id, genre_id, album_id, streams) VALUES ('SpringGreenvoice', 67710, 403, 56, 834, 725538);
INSERT INTO songs (title, duration, artist_id, genre_id, album_id, streams) VALUES ('differentLightGray', 164230, 403, 56, 834, 43487);
INSERT INTO songs (title, duration, artist_id, genre_id, album_id, streams) VALUES ('morningYellowGreenmajor', 521719, 403, 56, 834, 703823);
INSERT INTO songs (title, duration, artist_id, genre_id, album_id, streams) VALUES ('careerSandyBrown', 255575, 403, 56, 834, 223617);
INSERT INTO songs (title, duration, artist_id, genre_id, album_id, streams) VALUES ('heartCrimson', 323911, 403, 56, 835, 363075);
INSERT INTO songs (title, duration, artist_id, genre_id, album_id, streams) VALUES ('starBlue', 200847, 403, 56, 835, 260657);
INSERT INTO songs (title, duration, artist_id, genre_id, album_id, streams) VALUES ('acceptDarkMagenta', 596999, 403, 56, 835, 752583);
INSERT INTO songs (title, duration, artist_id, genre_id, album_id, streams) VALUES ('subjectWhiteSmoke', 82063, 404, 30, 836, 119175);
INSERT INTO songs (title, duration, artist_id, genre_id, album_id, streams) VALUES ('DarkOrchid', 441680, 404, 30, 836, 929126);
INSERT INTO songs (title, duration, artist_id, genre_id, album_id, streams) VALUES ('CongressLightSeaGreenbaby', 219416, 404, 30, 836, 492695);
INSERT INTO songs (title, duration, artist_id, genre_id, album_id, streams) VALUES ('MistyRose', 146141, 404, 30, 836, 114886);
INSERT INTO songs (title, duration, artist_id, genre_id, album_id, streams) VALUES ('MediumPurple', 541869, 405, 151, 837, 875731);
INSERT INTO songs (title, duration, artist_id, genre_id, album_id, streams) VALUES ('Cornsilk', 540454, 405, 151, 837, 135335);
INSERT INTO songs (title, duration, artist_id, genre_id, album_id, streams) VALUES ('BurlyWoodten', 296619, 405, 151, 837, 431068);
INSERT INTO songs (title, duration, artist_id, genre_id, album_id, streams) VALUES ('throughPaleGreen', 287295, 405, 151, 838, 692693);
INSERT INTO songs (title, duration, artist_id, genre_id, album_id, streams) VALUES ('helpDeepSkyBlue', 314686, 405, 151, 838, 980947);
INSERT INTO songs (title, duration, artist_id, genre_id, album_id, streams) VALUES ('cutBlueVioletpeace', 436755, 405, 151, 838, 854533);
INSERT INTO songs (title, duration, artist_id, genre_id, album_id, streams) VALUES ('sitPlum', 137144, 405, 151, 838, 229736);
INSERT INTO songs (title, duration, artist_id, genre_id, album_id, streams) VALUES ('popularSlateBlue', 142519, 405, 151, 838, 450502);
INSERT INTO songs (title, duration, artist_id, genre_id, album_id, streams) VALUES ('MistyRose', 444129, 405, 151, 838, 357745);
INSERT INTO songs (title, duration, artist_id, genre_id, album_id, streams) VALUES ('DarkCyan', 85184, 405, 151, 838, 476052);
INSERT INTO songs (title, duration, artist_id, genre_id, album_id, streams) VALUES ('OliveDraboff', 442970, 405, 151, 838, 307060);
INSERT INTO songs (title, duration, artist_id, genre_id, album_id, streams) VALUES ('Cornsilkproduce', 212211, 406, 175, 839, 791842);
