INSERT INTO albums (title, release_date, type, image, genre_id, artist_id) VALUES ('MidnightBlue', '1973-02-18', 'album', 'http://www.deleon-pratt.info/', 145, 1);
INSERT INTO albums (title, release_date, type, image, genre_id, artist_id) VALUES ('DimGraysupport', '2005-02-16', 'album', 'https://www.coleman.biz/', 17, 264);
INSERT INTO albums (title, release_date, type, image, genre_id, artist_id) VALUES ('goodHotPink', '1983-12-11', 'album', 'https://warren.com/', 77, 265);
INSERT INTO albums (title, release_date, type, image, genre_id, artist_id) VALUES ('NavajoWhite', '1975-12-13', 'album', 'http://alvarez.com/', 28, 266);
INSERT INTO albums (title, release_date, type, image, genre_id, artist_id) VALUES ('westDarkViolet', '1969-05-25', 'album', 'https://www.young.com/', 28, 266);
INSERT INTO albums (title, release_date, type, image, genre_id, artist_id) VALUES ('SeaGreenconsider', '1969-08-09', 'album', 'https://www.key.com/', 28, 266);
INSERT INTO albums (title, release_date, type, image, genre_id, artist_id) VALUES ('DarkMagentaput', '1982-05-29', 'album', 'http://www.sanders-hoffman.com/', 9, 267);
INSERT INTO albums (title, release_date, type, image, genre_id, artist_id) VALUES ('SpringGreenspeak', '1981-07-26', 'album', 'http://berg-medina.com/', 9, 267);
INSERT INTO albums (title, release_date, type, image, genre_id, artist_id) VALUES ('jobGreenalmost', '1961-06-25', 'album', 'http://www.may.info/', 9, 267);
INSERT INTO albums (title, release_date, type, image, genre_id, artist_id) VALUES ('designDarkMagentafront', '1991-06-29', 'album', 'http://www.wright-gonzalez.com/', 18, 268);
INSERT INTO albums (title, release_date, type, image, genre_id, artist_id) VALUES ('GreenYellow', '1975-06-03', 'album', 'http://www.hamilton.net/', 18, 268);
INSERT INTO albums (title, release_date, type, image, genre_id, artist_id) VALUES ('Violetoften', '1963-07-14', 'album', 'https://allen.com/', 18, 268);
INSERT INTO albums (title, release_date, type, image, genre_id, artist_id) VALUES ('breakLightSalmon', '1982-07-05', 'album', 'https://woods.org/', 15, 269);
INSERT INTO albums (title, release_date, type, image, genre_id, artist_id) VALUES ('televisionChocolate', '1978-11-25', 'album', 'https://lopez-wilson.org/', 15, 269);
INSERT INTO albums (title, release_date, type, image, genre_id, artist_id) VALUES ('SteelBlue', '1984-06-19', 'album', 'http://ryan.com/', 15, 269);
INSERT INTO albums (title, release_date, type, image, genre_id, artist_id) VALUES ('southernBrowncoach', '1974-01-29', 'album', 'http://mitchell.com/', 167, 270);
INSERT INTO albums (title, release_date, type, image, genre_id, artist_id) VALUES ('orderGreenYellow', '1982-11-27', 'album', 'http://smith.com/', 167, 270);
INSERT INTO albums (title, release_date, type, image, genre_id, artist_id) VALUES ('individualHoneyDewalways', '1979-01-25', 'album', 'https://fuller-harris.com/', 167, 270);
INSERT INTO albums (title, release_date, type, image, genre_id, artist_id) VALUES ('MediumSeaGreen', '1974-03-25', 'album', 'http://www.gomez.com/', 139, 271);
INSERT INTO albums (title, release_date, type, image, genre_id, artist_id) VALUES ('focusDarkOrchidahead', '1980-11-06', 'album', 'http://hart.com/', 26, 272);
INSERT INTO albums (title, release_date, type, image, genre_id, artist_id) VALUES ('DarkCyan', '1995-08-16', 'album', 'https://brooks-robinson.biz/', 160, 273);
INSERT INTO albums (title, release_date, type, image, genre_id, artist_id) VALUES ('LimeGreen', '1972-08-07', 'album', 'https://www.david.biz/', 160, 273);
INSERT INTO albums (title, release_date, type, image, genre_id, artist_id) VALUES ('SaddleBrown', '2005-02-18', 'album', 'https://anderson-kim.com/', 12, 274);
INSERT INTO albums (title, release_date, type, image, genre_id, artist_id) VALUES ('justSandyBrown', '1979-10-24', 'album', 'https://www.simmons-hernandez.net/', 12, 274);
INSERT INTO albums (title, release_date, type, image, genre_id, artist_id) VALUES ('LightSkyBlueincluding', '1976-08-27', 'album', 'http://www.jarvis.com/', 12, 274);
INSERT INTO albums (title, release_date, type, image, genre_id, artist_id) VALUES ('howeverGhostWhite', '2001-07-17', 'album', 'https://wilson-jacobson.com/', 112, 275);
INSERT INTO albums (title, release_date, type, image, genre_id, artist_id) VALUES ('issueLightGraytake', '2001-10-01', 'album', 'https://www.evans.com/', 112, 275);
INSERT INTO albums (title, release_date, type, image, genre_id, artist_id) VALUES ('includeTanfear', '1992-03-07', 'album', 'http://walters.com/', 51, 276);
INSERT INTO albums (title, release_date, type, image, genre_id, artist_id) VALUES ('DarkOrangemedical', '1961-01-15', 'album', 'http://www.patton-davis.com/', 51, 276);
INSERT INTO albums (title, release_date, type, image, genre_id, artist_id) VALUES ('Sienna', '1999-10-13', 'album', 'https://www.lynch.com/', 97, 277);
INSERT INTO albums (title, release_date, type, image, genre_id, artist_id) VALUES ('MintCream', '1963-08-28', 'album', 'https://www.luna-brooks.net/', 77, 278);
INSERT INTO albums (title, release_date, type, image, genre_id, artist_id) VALUES ('LightSeaGreen', '1986-08-05', 'album', 'https://gregory-fitzgerald.info/', 77, 278);
INSERT INTO albums (title, release_date, type, image, genre_id, artist_id) VALUES ('LawnGreenage', '1968-01-18', 'album', 'http://ortiz.com/', 16, 279);
INSERT INTO albums (title, release_date, type, image, genre_id, artist_id) VALUES ('trueLightSlateGray', '1990-08-19', 'album', 'http://www.bryant.com/', 16, 279);
INSERT INTO albums (title, release_date, type, image, genre_id, artist_id) VALUES ('styleDarkSlateBlueready', '1993-04-12', 'album', 'https://peterson-bennett.com/', 16, 279);
INSERT INTO albums (title, release_date, type, image, genre_id, artist_id) VALUES ('MidnightBlueoil', '1977-08-24', 'album', 'https://ponce.com/', 158, 280);
INSERT INTO albums (title, release_date, type, image, genre_id, artist_id) VALUES ('aboutLavenderBlush', '1977-02-24', 'album', 'http://www.le.com/', 44, 281);
INSERT INTO albums (title, release_date, type, image, genre_id, artist_id) VALUES ('Peruclearly', '1987-08-19', 'album', 'https://coleman.com/', 44, 281);
INSERT INTO albums (title, release_date, type, image, genre_id, artist_id) VALUES ('PeachPuff', '1975-10-13', 'album', 'https://mathis-erickson.net/', 131, 282);
INSERT INTO albums (title, release_date, type, image, genre_id, artist_id) VALUES ('backTealmission', '1994-11-26', 'album', 'https://barnes.com/', 75, 283);
INSERT INTO albums (title, release_date, type, image, genre_id, artist_id) VALUES ('DodgerBlueelection', '1974-12-10', 'album', 'https://www.thompson.com/', 132, 284);
INSERT INTO albums (title, release_date, type, image, genre_id, artist_id) VALUES ('MediumSpringGreenpopular', '1976-07-03', 'album', 'http://potts.com/', 141, 285);
INSERT INTO albums (title, release_date, type, image, genre_id, artist_id) VALUES ('afterDarkBlue', '1985-08-07', 'album', 'https://mckinney-crawford.com/', 150, 286);
INSERT INTO albums (title, release_date, type, image, genre_id, artist_id) VALUES ('federalLightCoralten', '1997-08-20', 'album', 'http://www.washington.com/', 150, 286);
INSERT INTO albums (title, release_date, type, image, genre_id, artist_id) VALUES ('AliceBlue', '1974-08-15', 'album', 'https://morgan.org/', 7, 287);
INSERT INTO albums (title, release_date, type, image, genre_id, artist_id) VALUES ('SeaGreen', '2005-11-15', 'album', 'https://sullivan.com/', 7, 287);
INSERT INTO albums (title, release_date, type, image, genre_id, artist_id) VALUES ('establishTan', '2000-06-24', 'album', 'http://www.reed.biz/', 156, 288);
INSERT INTO albums (title, release_date, type, image, genre_id, artist_id) VALUES ('Indigo', '1970-11-30', 'album', 'https://www.joseph-barrett.biz/', 156, 288);
INSERT INTO albums (title, release_date, type, image, genre_id, artist_id) VALUES ('LavenderBlushactually', '1999-12-16', 'album', 'http://www.garrett.com/', 156, 288);
INSERT INTO albums (title, release_date, type, image, genre_id, artist_id) VALUES ('MediumTurquoisecontinue', '1997-06-12', 'album', 'https://www.pierce.info/', 134, 289);
INSERT INTO albums (title, release_date, type, image, genre_id, artist_id) VALUES ('FloralWhitemedical', '1968-10-25', 'album', 'http://ryan-snyder.net/', 134, 289);
INSERT INTO albums (title, release_date, type, image, genre_id, artist_id) VALUES ('AliceBluefood', '1966-10-05', 'album', 'https://pena.com/', 134, 289);
INSERT INTO albums (title, release_date, type, image, genre_id, artist_id) VALUES ('measureOrangeRed', '2001-11-28', 'album', 'http://bauer.com/', 75, 290);
INSERT INTO albums (title, release_date, type, image, genre_id, artist_id) VALUES ('systemFireBricksomebody', '1964-03-23', 'album', 'https://www.brooks.com/', 82, 291);
INSERT INTO albums (title, release_date, type, image, genre_id, artist_id) VALUES ('CadetBlueword', '1975-07-05', 'album', 'https://www.smith-baker.net/', 82, 291);
INSERT INTO albums (title, release_date, type, image, genre_id, artist_id) VALUES ('starForestGreen', '1963-03-16', 'album', 'https://www.richards.com/', 82, 291);
INSERT INTO albums (title, release_date, type, image, genre_id, artist_id) VALUES ('Lavenderthemselves', '1990-06-05', 'album', 'https://www.kennedy.com/', 54, 292);
INSERT INTO albums (title, release_date, type, image, genre_id, artist_id) VALUES ('Turquoise', '1959-11-11', 'album', 'https://www.lawrence.com/', 137, 293);
INSERT INTO albums (title, release_date, type, image, genre_id, artist_id) VALUES ('DodgerBlue', '1988-03-07', 'album', 'http://mcmahon-graham.net/', 2, 294);
INSERT INTO albums (title, release_date, type, image, genre_id, artist_id) VALUES ('Coral', '1969-04-01', 'album', 'http://holloway.com/', 2, 294);
INSERT INTO albums (title, release_date, type, image, genre_id, artist_id) VALUES ('studentRoyalBlueeat', '2003-05-30', 'album', 'http://www.brock-hamilton.com/', 2, 294);
INSERT INTO albums (title, release_date, type, image, genre_id, artist_id) VALUES ('improveSiennafamily', '1989-02-03', 'album', 'http://www.jackson-johnson.com/', 121, 295);
INSERT INTO albums (title, release_date, type, image, genre_id, artist_id) VALUES ('Beigegive', '2000-04-21', 'album', 'http://luna.org/', 85, 296);
INSERT INTO albums (title, release_date, type, image, genre_id, artist_id) VALUES ('Cyanplace', '1993-03-13', 'album', 'https://www.evans.com/', 85, 296);
INSERT INTO albums (title, release_date, type, image, genre_id, artist_id) VALUES ('guessThistleshe', '1987-03-28', 'album', 'http://clark.com/', 85, 296);
INSERT INTO albums (title, release_date, type, image, genre_id, artist_id) VALUES ('SaddleBrownmanage', '1965-12-12', 'album', 'https://www.velazquez.com/', 75, 297);
INSERT INTO albums (title, release_date, type, image, genre_id, artist_id) VALUES ('behindMediumVioletRed', '1997-03-16', 'album', 'http://www.burgess.com/', 75, 297);
INSERT INTO albums (title, release_date, type, image, genre_id, artist_id) VALUES ('MediumTurquoiseyet', '1981-06-22', 'album', 'https://www.bridges-edwards.org/', 123, 298);
INSERT INTO albums (title, release_date, type, image, genre_id, artist_id) VALUES ('claimDarkKhakivarious', '1968-08-12', 'album', 'http://rivera-bruce.com/', 123, 298);
INSERT INTO albums (title, release_date, type, image, genre_id, artist_id) VALUES ('thoseLavenderBlushfirst', '1967-01-13', 'album', 'https://www.wong.com/', 123, 298);
INSERT INTO albums (title, release_date, type, image, genre_id, artist_id) VALUES ('LightSlateGray', '1978-05-22', 'album', 'http://www.white.com/', 169, 299);
INSERT INTO albums (title, release_date, type, image, genre_id, artist_id) VALUES ('putBurlyWood', '1998-08-03', 'album', 'https://www.gonzales-dorsey.com/', 169, 299);
INSERT INTO albums (title, release_date, type, image, genre_id, artist_id) VALUES ('perMoccasinagreement', '1997-05-20', 'album', 'http://www.potts.net/', 169, 299);
INSERT INTO albums (title, release_date, type, image, genre_id, artist_id) VALUES ('Salmon', '1997-09-06', 'album', 'http://www.snyder.biz/', 61, 300);
INSERT INTO albums (title, release_date, type, image, genre_id, artist_id) VALUES ('styleSpringGreen', '1980-11-29', 'album', 'http://cruz.biz/', 61, 300);
INSERT INTO albums (title, release_date, type, image, genre_id, artist_id) VALUES ('learnBlackeast', '1978-11-04', 'album', 'https://www.avila-delacruz.com/', 61, 300);
INSERT INTO albums (title, release_date, type, image, genre_id, artist_id) VALUES ('pullNavypick', '1987-11-09', 'album', 'http://www.mitchell.info/', 25, 301);
INSERT INTO albums (title, release_date, type, image, genre_id, artist_id) VALUES ('onAliceBlue', '1977-09-02', 'album', 'https://wright-benitez.com/', 25, 301);
INSERT INTO albums (title, release_date, type, image, genre_id, artist_id) VALUES ('classCyan', '1981-12-19', 'album', 'https://www.paul.com/', 159, 302);
INSERT INTO albums (title, release_date, type, image, genre_id, artist_id) VALUES ('SlateGray', '1972-01-06', 'album', 'http://sutton.com/', 159, 302);
INSERT INTO albums (title, release_date, type, image, genre_id, artist_id) VALUES ('Limespecific', '1975-01-06', 'album', 'https://rodriguez.org/', 159, 302);
INSERT INTO albums (title, release_date, type, image, genre_id, artist_id) VALUES ('riseIndigo', '1989-03-26', 'album', 'http://woods.com/', 137, 303);
INSERT INTO albums (title, release_date, type, image, genre_id, artist_id) VALUES ('MintCreamfinally', '1965-11-22', 'album', 'http://wolfe.com/', 142, 304);
INSERT INTO albums (title, release_date, type, image, genre_id, artist_id) VALUES ('Peru', '1968-12-28', 'album', 'http://www.smith-jimenez.com/', 58, 305);
INSERT INTO albums (title, release_date, type, image, genre_id, artist_id) VALUES ('Pink', '1983-05-29', 'album', 'http://www.pruitt-white.info/', 58, 305);
INSERT INTO albums (title, release_date, type, image, genre_id, artist_id) VALUES ('Azure', '2006-01-19', 'album', 'http://thompson-giles.com/', 58, 305);
INSERT INTO albums (title, release_date, type, image, genre_id, artist_id) VALUES ('youPaleGreenabout', '1976-12-27', 'album', 'http://watkins-oliver.com/', 99, 306);
INSERT INTO albums (title, release_date, type, image, genre_id, artist_id) VALUES ('Lavender', '1960-01-15', 'album', 'http://adams.com/', 99, 306);
INSERT INTO albums (title, release_date, type, image, genre_id, artist_id) VALUES ('skillSandyBrown', '1962-04-03', 'album', 'http://allen.com/', 99, 306);
INSERT INTO albums (title, release_date, type, image, genre_id, artist_id) VALUES ('LightSkyBlue', '1961-05-12', 'album', 'http://baker-wong.com/', 14, 307);
INSERT INTO albums (title, release_date, type, image, genre_id, artist_id) VALUES ('Turquoise', '1999-09-30', 'album', 'https://www.jackson-jackson.net/', 166, 308);
INSERT INTO albums (title, release_date, type, image, genre_id, artist_id) VALUES ('coachMistyRosesame', '2006-11-05', 'album', 'https://chavez.com/', 166, 308);
INSERT INTO albums (title, release_date, type, image, genre_id, artist_id) VALUES ('Coralimprove', '1966-02-19', 'album', 'https://donovan-henderson.info/', 60, 309);
INSERT INTO albums (title, release_date, type, image, genre_id, artist_id) VALUES ('OrangeRedmiss', '2001-03-01', 'album', 'http://barnett.com/', 24, 310);
INSERT INTO albums (title, release_date, type, image, genre_id, artist_id) VALUES ('NavajoWhitemodern', '1968-06-07', 'album', 'https://barnett.info/', 24, 310);
INSERT INTO albums (title, release_date, type, image, genre_id, artist_id) VALUES ('AntiqueWhitewhen', '1980-05-23', 'album', 'http://www.underwood.net/', 88, 311);
INSERT INTO albums (title, release_date, type, image, genre_id, artist_id) VALUES ('Gold', '1961-11-08', 'album', 'http://higgins.net/', 88, 311);
INSERT INTO albums (title, release_date, type, image, genre_id, artist_id) VALUES ('lowThistle', '1962-09-02', 'album', 'https://www.scott.com/', 3, 312);
INSERT INTO albums (title, release_date, type, image, genre_id, artist_id) VALUES ('GreenYellowof', '1999-02-15', 'album', 'https://www.walker.com/', 3, 312);
INSERT INTO albums (title, release_date, type, image, genre_id, artist_id) VALUES ('Navymiddle', '2005-08-26', 'album', 'https://www.stephens.net/', 3, 312);
INSERT INTO albums (title, release_date, type, image, genre_id, artist_id) VALUES ('entirePaleGoldenRodyear', '2005-08-19', 'album', 'http://willis.biz/', 88, 313);
INSERT INTO albums (title, release_date, type, image, genre_id, artist_id) VALUES ('positionMediumOrchid', '1977-07-16', 'album', 'https://garcia.org/', 88, 313);
INSERT INTO albums (title, release_date, type, image, genre_id, artist_id) VALUES ('morningHoneyDewtrue', '1995-12-09', 'album', 'http://www.campbell.com/', 88, 313);
INSERT INTO albums (title, release_date, type, image, genre_id, artist_id) VALUES ('cellRed', '1965-08-31', 'album', 'http://burton.com/', 110, 314);
INSERT INTO albums (title, release_date, type, image, genre_id, artist_id) VALUES ('DarkVioletarticle', '1990-05-16', 'album', 'https://www.perkins.com/', 110, 314);
INSERT INTO albums (title, release_date, type, image, genre_id, artist_id) VALUES ('Salmonbetween', '2006-05-18', 'album', 'http://www.allen.com/', 110, 314);
INSERT INTO albums (title, release_date, type, image, genre_id, artist_id) VALUES ('skillOrchid', '1987-04-26', 'album', 'https://www.ross-ball.com/', 48, 315);
INSERT INTO albums (title, release_date, type, image, genre_id, artist_id) VALUES ('defenseDarkOliveGreen', '2003-04-19', 'album', 'http://www.richardson.com/', 48, 315);
INSERT INTO albums (title, release_date, type, image, genre_id, artist_id) VALUES ('environmentMoccasin', '2006-05-14', 'album', 'http://www.bowers-morris.net/', 48, 315);
INSERT INTO albums (title, release_date, type, image, genre_id, artist_id) VALUES ('SlateGrayenvironment', '1998-03-14', 'album', 'https://www.gonzalez-dixon.com/', 53, 316);
INSERT INTO albums (title, release_date, type, image, genre_id, artist_id) VALUES ('enterSilver', '1977-05-29', 'album', 'https://thompson.org/', 53, 316);
INSERT INTO albums (title, release_date, type, image, genre_id, artist_id) VALUES ('Crimson', '2005-06-26', 'album', 'https://www.gutierrez-marsh.org/', 53, 316);
INSERT INTO albums (title, release_date, type, image, genre_id, artist_id) VALUES ('whereSandyBrown', '1985-01-18', 'album', 'http://www.stone.com/', 115, 317);
INSERT INTO albums (title, release_date, type, image, genre_id, artist_id) VALUES ('differenceLimeGreenchoose', '1998-07-20', 'album', 'http://www.jensen.com/', 115, 317);
INSERT INTO albums (title, release_date, type, image, genre_id, artist_id) VALUES ('DarkGreen', '1980-12-17', 'album', 'https://www.smith-rojas.com/', 176, 318);
INSERT INTO albums (title, release_date, type, image, genre_id, artist_id) VALUES ('noTanopen', '1992-05-30', 'album', 'https://gonzalez.com/', 176, 318);
INSERT INTO albums (title, release_date, type, image, genre_id, artist_id) VALUES ('DodgerBlue', '1995-08-06', 'album', 'https://www.french.com/', 176, 318);
INSERT INTO albums (title, release_date, type, image, genre_id, artist_id) VALUES ('Indigohold', '1974-01-21', 'album', 'http://edwards.com/', 47, 319);
INSERT INTO albums (title, release_date, type, image, genre_id, artist_id) VALUES ('DarkGreen', '2005-10-09', 'album', 'https://douglas-stevens.com/', 90, 320);
INSERT INTO albums (title, release_date, type, image, genre_id, artist_id) VALUES ('FloralWhite', '1976-06-14', 'album', 'http://berry.com/', 90, 320);
INSERT INTO albums (title, release_date, type, image, genre_id, artist_id) VALUES ('duringGoldenRodonto', '1979-03-25', 'album', 'http://johnson-miller.com/', 176, 321);
INSERT INTO albums (title, release_date, type, image, genre_id, artist_id) VALUES ('somebodyPowderBlue', '1974-01-04', 'album', 'http://www.ward-mathews.biz/', 87, 322);
INSERT INTO albums (title, release_date, type, image, genre_id, artist_id) VALUES ('messagePaleGoldenRodthought', '1980-09-26', 'album', 'https://www.williams-wilson.com/', 87, 322);
INSERT INTO albums (title, release_date, type, image, genre_id, artist_id) VALUES ('signDarkSlateBlue', '1962-01-06', 'album', 'https://www.gill.com/', 87, 322);
INSERT INTO albums (title, release_date, type, image, genre_id, artist_id) VALUES ('Gray', '1961-06-17', 'album', 'http://www.grimes.com/', 74, 323);
INSERT INTO albums (title, release_date, type, image, genre_id, artist_id) VALUES ('CornflowerBlue', '1976-04-22', 'album', 'https://www.mayo.biz/', 74, 323);
INSERT INTO albums (title, release_date, type, image, genre_id, artist_id) VALUES ('DarkSeaGreenwait', '1963-03-20', 'album', 'https://west.com/', 74, 323);
INSERT INTO albums (title, release_date, type, image, genre_id, artist_id) VALUES ('politicalMintCream', '1995-06-12', 'album', 'https://www.jenkins.biz/', 104, 324);
INSERT INTO albums (title, release_date, type, image, genre_id, artist_id) VALUES ('everythingLime', '1972-03-28', 'album', 'https://www.long-jones.com/', 104, 324);
INSERT INTO albums (title, release_date, type, image, genre_id, artist_id) VALUES ('consumerCoral', '1989-03-29', 'album', 'https://ford.com/', 57, 325);
INSERT INTO albums (title, release_date, type, image, genre_id, artist_id) VALUES ('filmNavajoWhitenice', '2006-04-27', 'album', 'http://www.woods.com/', 57, 325);
INSERT INTO albums (title, release_date, type, image, genre_id, artist_id) VALUES ('cutLightCoralman', '1999-08-31', 'album', 'http://lopez-reed.org/', 57, 325);
INSERT INTO albums (title, release_date, type, image, genre_id, artist_id) VALUES ('Chocolatesmile', '1965-06-27', 'album', 'https://www.sosa.biz/', 24, 326);
INSERT INTO albums (title, release_date, type, image, genre_id, artist_id) VALUES ('experienceDarkViolet', '1987-02-14', 'album', 'https://baker.com/', 24, 326);
INSERT INTO albums (title, release_date, type, image, genre_id, artist_id) VALUES ('withoutPeachPuffgrowth', '1969-07-18', 'album', 'https://www.mitchell.com/', 24, 326);
INSERT INTO albums (title, release_date, type, image, genre_id, artist_id) VALUES ('decideLightGoldenRodYellow', '2005-04-04', 'album', 'http://guerrero.info/', 149, 327);
INSERT INTO albums (title, release_date, type, image, genre_id, artist_id) VALUES ('stillSalmon', '1996-08-30', 'album', 'https://www.leon.com/', 149, 327);
INSERT INTO albums (title, release_date, type, image, genre_id, artist_id) VALUES ('Maroonvoice', '1978-04-15', 'album', 'https://www.mcdonald.com/', 149, 327);
INSERT INTO albums (title, release_date, type, image, genre_id, artist_id) VALUES ('MintCreamoften', '1990-08-04', 'album', 'https://www.krueger.net/', 147, 328);
INSERT INTO albums (title, release_date, type, image, genre_id, artist_id) VALUES ('White', '1979-11-29', 'album', 'https://www.stephens.com/', 157, 329);
INSERT INTO albums (title, release_date, type, image, genre_id, artist_id) VALUES ('easyBeigepeople', '1990-09-20', 'album', 'http://brown.net/', 77, 330);
INSERT INTO albums (title, release_date, type, image, genre_id, artist_id) VALUES ('arriveCyanproduct', '1974-07-15', 'album', 'https://anderson-zuniga.com/', 77, 330);
INSERT INTO albums (title, release_date, type, image, genre_id, artist_id) VALUES ('Azurecrime', '1974-10-27', 'album', 'https://miller.biz/', 77, 330);
INSERT INTO albums (title, release_date, type, image, genre_id, artist_id) VALUES ('DarkViolet', '1960-06-28', 'album', 'https://www.sandoval.com/', 10, 331);
INSERT INTO albums (title, release_date, type, image, genre_id, artist_id) VALUES ('FloralWhite', '1995-09-10', 'album', 'http://alvarez-lara.info/', 10, 331);
INSERT INTO albums (title, release_date, type, image, genre_id, artist_id) VALUES ('OrangeRedmove', '1964-02-09', 'album', 'https://www.lawrence.com/', 10, 331);
INSERT INTO albums (title, release_date, type, image, genre_id, artist_id) VALUES ('Crimson', '1996-09-27', 'album', 'http://everett.com/', 21, 332);
INSERT INTO albums (title, release_date, type, image, genre_id, artist_id) VALUES ('Indigotough', '2001-02-02', 'album', 'http://www.randolph-myers.com/', 21, 332);
INSERT INTO albums (title, release_date, type, image, genre_id, artist_id) VALUES ('sometimesGoldmaintain', '1966-12-03', 'album', 'https://www.rodriguez.com/', 21, 332);
INSERT INTO albums (title, release_date, type, image, genre_id, artist_id) VALUES ('westernLightCyangeneration', '1996-09-17', 'album', 'https://www.lin.org/', 64, 333);
INSERT INTO albums (title, release_date, type, image, genre_id, artist_id) VALUES ('localMediumSpringGreen', '1982-03-06', 'album', 'https://www.davis.com/', 64, 333);
INSERT INTO albums (title, release_date, type, image, genre_id, artist_id) VALUES ('DarkSlateGray', '1984-11-30', 'album', 'http://www.brooks-hill.com/', 64, 333);
INSERT INTO albums (title, release_date, type, image, genre_id, artist_id) VALUES ('careerHotPink', '1987-03-18', 'album', 'http://www.barnes-martinez.com/', 119, 334);
INSERT INTO albums (title, release_date, type, image, genre_id, artist_id) VALUES ('lateKhaki', '2006-06-09', 'album', 'http://mendoza.com/', 119, 334);
INSERT INTO albums (title, release_date, type, image, genre_id, artist_id) VALUES ('topRoyalBluethemselves', '1983-12-08', 'album', 'http://bass.org/', 119, 334);
INSERT INTO albums (title, release_date, type, image, genre_id, artist_id) VALUES ('useMidnightBlue', '1976-05-08', 'album', 'http://miller.com/', 31, 335);
INSERT INTO albums (title, release_date, type, image, genre_id, artist_id) VALUES ('LavenderBlush', '2001-04-04', 'album', 'https://www.phillips.com/', 31, 335);
INSERT INTO albums (title, release_date, type, image, genre_id, artist_id) VALUES ('Aquamarine', '1966-03-07', 'album', 'http://www.jones.info/', 98, 336);
INSERT INTO albums (title, release_date, type, image, genre_id, artist_id) VALUES ('environmentDimGrayinside', '1982-07-15', 'album', 'http://www.lawrence.com/', 166, 337);
INSERT INTO albums (title, release_date, type, image, genre_id, artist_id) VALUES ('LightCyan', '2006-06-24', 'album', 'http://jackson.net/', 34, 338);
INSERT INTO albums (title, release_date, type, image, genre_id, artist_id) VALUES ('brotherNavajoWhite', '1975-04-13', 'album', 'https://www.brown.com/', 34, 338);
INSERT INTO albums (title, release_date, type, image, genre_id, artist_id) VALUES ('Turquoisecharacter', '1992-07-20', 'album', 'https://www.guerra.biz/', 34, 338);
INSERT INTO albums (title, release_date, type, image, genre_id, artist_id) VALUES ('productionHotPink', '1971-04-24', 'album', 'https://www.gonzalez.biz/', 170, 339);
INSERT INTO albums (title, release_date, type, image, genre_id, artist_id) VALUES ('OrangeRedpublic', '2005-08-06', 'album', 'http://www.white.com/', 170, 339);
INSERT INTO albums (title, release_date, type, image, genre_id, artist_id) VALUES ('phoneBlanchedAlmondsuccess', '1989-07-14', 'album', 'http://www.sheppard-sanchez.org/', 170, 339);
INSERT INTO albums (title, release_date, type, image, genre_id, artist_id) VALUES ('Tan', '1969-03-25', 'album', 'https://hernandez.info/', 59, 340);
INSERT INTO albums (title, release_date, type, image, genre_id, artist_id) VALUES ('fastMediumBlue', '1999-08-18', 'album', 'https://www.reilly-brown.biz/', 4, 341);
INSERT INTO albums (title, release_date, type, image, genre_id, artist_id) VALUES ('sellKhaki', '1990-01-11', 'album', 'https://www.smith.com/', 4, 341);
INSERT INTO albums (title, release_date, type, image, genre_id, artist_id) VALUES ('IndianRed', '1965-04-25', 'album', 'https://harris-henderson.com/', 4, 341);
INSERT INTO albums (title, release_date, type, image, genre_id, artist_id) VALUES ('ofDarkVioletforward', '1960-06-29', 'album', 'https://wong-ware.biz/', 174, 342);
INSERT INTO albums (title, release_date, type, image, genre_id, artist_id) VALUES ('longSnowcreate', '1959-10-12', 'album', 'http://www.williams-sanders.net/', 29, 343);
INSERT INTO albums (title, release_date, type, image, genre_id, artist_id) VALUES ('yearCoralpublic', '1966-10-26', 'album', 'https://johnson-martin.info/', 29, 343);
INSERT INTO albums (title, release_date, type, image, genre_id, artist_id) VALUES ('Gold', '1994-12-25', 'album', 'https://www.diaz-phillips.biz/', 29, 343);
INSERT INTO albums (title, release_date, type, image, genre_id, artist_id) VALUES ('Plumsize', '2003-01-15', 'album', 'https://www.young-parks.net/', 145, 344);
INSERT INTO albums (title, release_date, type, image, genre_id, artist_id) VALUES ('weightDarkOrchidrecently', '2002-01-05', 'album', 'https://www.phelps.biz/', 145, 344);
INSERT INTO albums (title, release_date, type, image, genre_id, artist_id) VALUES ('Olive', '1969-10-03', 'album', 'http://www.wilson-brady.com/', 129, 345);
INSERT INTO albums (title, release_date, type, image, genre_id, artist_id) VALUES ('goodVioletheavy', '1979-08-03', 'album', 'https://johnson.com/', 129, 345);
INSERT INTO albums (title, release_date, type, image, genre_id, artist_id) VALUES ('Snow', '1977-02-01', 'album', 'http://www.williams.com/', 129, 345);
INSERT INTO albums (title, release_date, type, image, genre_id, artist_id) VALUES ('YellowGreenhair', '1978-04-25', 'album', 'https://www.nelson.com/', 45, 346);
INSERT INTO albums (title, release_date, type, image, genre_id, artist_id) VALUES ('NavajoWhite', '1960-04-28', 'album', 'http://ortiz-martin.com/', 132, 347);
INSERT INTO albums (title, release_date, type, image, genre_id, artist_id) VALUES ('DarkGreenbecause', '2003-07-27', 'album', 'http://perry.net/', 132, 347);
INSERT INTO albums (title, release_date, type, image, genre_id, artist_id) VALUES ('characterLavenderBlushunit', '2005-03-05', 'album', 'https://morgan-schmidt.com/', 132, 347);
